make,name,model URL,number for sale,modified URL,pages
nissan,X-Trail,/used-cars/nissan/x-trail,247,https://www.carzone.ie/used-cars/nissan/x-trail?make=nissan&model=X-Trail&size=30,9
nissan,X-Trail Van,/used-cars/nissan/x-trail-van,1,https://www.carzone.ie/used-cars/nissan/x-trail-van?make=nissan&model=X-Trail%20Van&size=30,1
opel,Adam,/used-cars/opel/adam,11,https://www.carzone.ie/used-cars/opel/adam?make=opel&model=Adam&size=30,1
opel,Agila,/used-cars/opel/agila,1,https://www.carzone.ie/used-cars/opel/agila?make=opel&model=Agila&size=30,1
opel,Astra,/used-cars/opel/astra,245,https://www.carzone.ie/used-cars/opel/astra?make=opel&model=Astra&size=30,9
opel,Combo,/used-cars/opel/combo,57,https://www.carzone.ie/used-cars/opel/combo?make=opel&model=Combo&size=30,2
opel,Corsa,/used-cars/opel/corsa,304,https://www.carzone.ie/used-cars/opel/corsa?make=opel&model=Corsa&size=30,11
opel,Crossland,/used-cars/opel/crossland,39,https://www.carzone.ie/used-cars/opel/crossland?make=opel&model=Crossland&size=30,2
opel,Crossland X,/used-cars/opel/crossland-x,113,https://www.carzone.ie/used-cars/opel/crossland-x?make=opel&model=Crossland%20X&size=30,4
opel,Grandland,/used-cars/opel/grandland,80,https://www.carzone.ie/used-cars/opel/grandland?make=opel&model=Grandland&size=30,3
opel,Grandland X,/used-cars/opel/grandland-x,121,https://www.carzone.ie/used-cars/opel/grandland-x?make=opel&model=Grandland%20X&size=30,5
opel,Insignia,/used-cars/opel/insignia,103,https://www.carzone.ie/used-cars/opel/insignia?make=opel&model=Insignia&size=30,4
opel,Kadett,/used-cars/opel/kadett,1,https://www.carzone.ie/used-cars/opel/kadett?make=opel&model=Kadett&size=30,1
opel,Karl,/used-cars/opel/karl,3,https://www.carzone.ie/used-cars/opel/karl?make=opel&model=Karl&size=30,1
opel,Meriva,/used-cars/opel/meriva,3,https://www.carzone.ie/used-cars/opel/meriva?make=opel&model=Meriva&size=30,1
opel,Mokka,/used-cars/opel/mokka,251,https://www.carzone.ie/used-cars/opel/mokka?make=opel&model=Mokka&size=30,9
opel,Vivaro Bus,/used-cars/opel/vivaro-bus,2,https://www.carzone.ie/used-cars/opel/vivaro-bus?make=opel&model=Vivaro%20Bus&size=30,1
opel,Zafira,/used-cars/opel/zafira,13,https://www.carzone.ie/used-cars/opel/zafira?make=opel&model=Zafira&size=30,1
opel,Zafira Tourer,/used-cars/opel/zafira-tourer,4,https://www.carzone.ie/used-cars/opel/zafira-tourer?make=opel&model=Zafira%20Tourer&size=30,1
peugeot,108,/used-cars/peugeot/108,9,https://www.carzone.ie/used-cars/peugeot/108?make=peugeot&model=108&size=30,1
peugeot,2008,/used-cars/peugeot/2008,380,https://www.carzone.ie/used-cars/peugeot/2008?make=peugeot&model=2008&size=30,13
peugeot,207,/used-cars/peugeot/207,8,https://www.carzone.ie/used-cars/peugeot/207?make=peugeot&model=207&size=30,1
peugeot,208,/used-cars/peugeot/208,192,https://www.carzone.ie/used-cars/peugeot/208?make=peugeot&model=208&size=30,7
peugeot,3008,/used-cars/peugeot/3008,566,https://www.carzone.ie/used-cars/peugeot/3008?make=peugeot&model=3008&size=30,19
peugeot,308,/used-cars/peugeot/308,110,https://www.carzone.ie/used-cars/peugeot/308?make=peugeot&model=308&size=30,4
peugeot,408,/used-cars/peugeot/408,46,https://www.carzone.ie/used-cars/peugeot/408?make=peugeot&model=408&size=30,2
peugeot,5008,/used-cars/peugeot/5008,349,https://www.carzone.ie/used-cars/peugeot/5008?make=peugeot&model=5008&size=30,12
peugeot,508,/used-cars/peugeot/508,92,https://www.carzone.ie/used-cars/peugeot/508?make=peugeot&model=508&size=30,4
peugeot,Expert,/used-cars/peugeot/expert,45,https://www.carzone.ie/used-cars/peugeot/expert?make=peugeot&model=Expert&size=30,2
peugeot,Partner,/used-cars/peugeot/partner,111,https://www.carzone.ie/used-cars/peugeot/partner?make=peugeot&model=Partner&size=30,4
peugeot,Partner Tepee,/used-cars/peugeot/partner-tepee,4,https://www.carzone.ie/used-cars/peugeot/partner-tepee?make=peugeot&model=Partner%20Tepee&size=30,1
peugeot,RCZ,/used-cars/peugeot/rcz,3,https://www.carzone.ie/used-cars/peugeot/rcz?make=peugeot&model=RCZ&size=30,1
peugeot,Rifter,/used-cars/peugeot/rifter,11,https://www.carzone.ie/used-cars/peugeot/rifter?make=peugeot&model=Rifter&size=30,1
peugeot,Traveller,/used-cars/peugeot/traveller,1,https://www.carzone.ie/used-cars/peugeot/traveller?make=peugeot&model=Traveller&size=30,1
porsche,911,/used-cars/porsche/911,32,https://www.carzone.ie/used-cars/porsche/911?make=porsche&model=911&size=30,2
porsche,911 GT3,/used-cars/porsche/911-gt3,1,https://www.carzone.ie/used-cars/porsche/911-gt3?make=porsche&model=911%20GT3&size=30,1
porsche,928,/used-cars/porsche/928,1,https://www.carzone.ie/used-cars/porsche/928?make=porsche&model=928&size=30,1
porsche,Boxster,/used-cars/porsche/boxster,7,https://www.carzone.ie/used-cars/porsche/boxster?make=porsche&model=Boxster&size=30,1
porsche,Cayenne,/used-cars/porsche/cayenne,54,https://www.carzone.ie/used-cars/porsche/cayenne?make=porsche&model=Cayenne&size=30,2
porsche,Cayman,/used-cars/porsche/cayman,6,https://www.carzone.ie/used-cars/porsche/cayman?make=porsche&model=Cayman&size=30,1
porsche,Macan,/used-cars/porsche/macan,27,https://www.carzone.ie/used-cars/porsche/macan?make=porsche&model=Macan&size=30,1
porsche,Panamera,/used-cars/porsche/panamera,49,https://www.carzone.ie/used-cars/porsche/panamera?make=porsche&model=Panamera&size=30,2
porsche,Taycan,/used-cars/porsche/taycan,40,https://www.carzone.ie/used-cars/porsche/taycan?make=porsche&model=Taycan&size=30,2
renault,5,/used-cars/renault/5,14,https://www.carzone.ie/used-cars/renault/5?make=renault&model=5&size=30,1
renault,5 E-Tech,/used-cars/renault/5-e-tech,15,https://www.carzone.ie/used-cars/renault/5-e-tech?make=renault&model=5%20E-Tech&size=30,1
renault,Arkana,/used-cars/renault/arkana,422,https://www.carzone.ie/used-cars/renault/arkana?make=renault&model=Arkana&size=30,15
renault,Austral,/used-cars/renault/austral,88,https://www.carzone.ie/used-cars/renault/austral?make=renault&model=Austral&size=30,3
renault,Captur,/used-cars/renault/captur,422,https://www.carzone.ie/used-cars/renault/captur?make=renault&model=Captur&size=30,15
renault,Clio,/used-cars/renault/clio,352,https://www.carzone.ie/used-cars/renault/clio?make=renault&model=Clio&size=30,12
renault,Fluence,/used-cars/renault/fluence,33,https://www.carzone.ie/used-cars/renault/fluence?make=renault&model=Fluence&size=30,2
renault,Grand Megane,/used-cars/renault/grand-megane,3,https://www.carzone.ie/used-cars/renault/grand-megane?make=renault&model=Grand%20Megane&size=30,1
renault,Grand Modus,/used-cars/renault/grand-modus,1,https://www.carzone.ie/used-cars/renault/grand-modus?make=renault&model=Grand%20Modus&size=30,1
renault,Grand Scenic,/used-cars/renault/grand-scenic,45,https://www.carzone.ie/used-cars/renault/grand-scenic?make=renault&model=Grand%20Scenic&size=30,2
renault,Kadjar,/used-cars/renault/kadjar,177,https://www.carzone.ie/used-cars/renault/kadjar?make=renault&model=Kadjar&size=30,6
renault,Kangoo,/used-cars/renault/kangoo,150,https://www.carzone.ie/used-cars/renault/kangoo?make=renault&model=Kangoo&size=30,5
renault,Koleos,/used-cars/renault/koleos,31,https://www.carzone.ie/used-cars/renault/koleos?make=renault&model=Koleos&size=30,2
renault,Megane,/used-cars/renault/megane,169,https://www.carzone.ie/used-cars/renault/megane?make=renault&model=Megane&size=30,6
renault,Megane E-Tech,/used-cars/renault/megane-e-tech,44,https://www.carzone.ie/used-cars/renault/megane-e-tech?make=renault&model=Megane%20E-Tech&size=30,2
renault,Rafale,/used-cars/renault/rafale,36,https://www.carzone.ie/used-cars/renault/rafale?make=renault&model=Rafale&size=30,2
renault,Scenic,/used-cars/renault/scenic,40,https://www.carzone.ie/used-cars/renault/scenic?make=renault&model=Scenic&size=30,2
renault,SCENIC E-TECH,/used-cars/renault/scenic-e-tech,25,https://www.carzone.ie/used-cars/renault/scenic-e-tech?make=renault&model=SCENIC%20E-TECH&size=30,1
renault,Symbioz,/used-cars/renault/symbioz,77,https://www.carzone.ie/used-cars/renault/symbioz?make=renault&model=Symbioz&size=30,3
renault,Trafic Passenger,/used-cars/renault/trafic-passenger,6,https://www.carzone.ie/used-cars/renault/trafic-passenger?make=renault&model=Trafic%20Passenger&size=30,1
renault,Twingo,/used-cars/renault/twingo,7,https://www.carzone.ie/used-cars/renault/twingo?make=renault&model=Twingo&size=30,1
renault,Zoe,/used-cars/renault/zoe,74,https://www.carzone.ie/used-cars/renault/zoe?make=renault&model=Zoe&size=30,3
seat,Alhambra,/used-cars/seat/alhambra,20,https://www.carzone.ie/used-cars/seat/alhambra?make=seat&model=Alhambra&size=30,1
seat,Arona,/used-cars/seat/arona,248,https://www.carzone.ie/used-cars/seat/arona?make=seat&model=Arona&size=30,9
seat,Ateca,/used-cars/seat/ateca,226,https://www.carzone.ie/used-cars/seat/ateca?make=seat&model=Ateca&size=30,8
seat,Ibiza,/used-cars/seat/ibiza,184,https://www.carzone.ie/used-cars/seat/ibiza?make=seat&model=Ibiza&size=30,7
seat,Leon,/used-cars/seat/leon,159,https://www.carzone.ie/used-cars/seat/leon?make=seat&model=Leon&size=30,6
seat,LEON SPORTSTOURER,/used-cars/seat/leon-sportstourer,1,https://www.carzone.ie/used-cars/seat/leon-sportstourer?make=seat&model=LEON%20SPORTSTOURER&size=30,1
seat,Mii,/used-cars/seat/mii,3,https://www.carzone.ie/used-cars/seat/mii?make=seat&model=Mii&size=30,1
seat,Tarraco,/used-cars/seat/tarraco,79,https://www.carzone.ie/used-cars/seat/tarraco?make=seat&model=Tarraco&size=30,3
seat,Toledo,/used-cars/seat/toledo,3,https://www.carzone.ie/used-cars/seat/toledo?make=seat&model=Toledo&size=30,1
skoda,Citigo,/used-cars/skoda/citigo,12,https://www.carzone.ie/used-cars/skoda/citigo?make=skoda&model=Citigo&size=30,1
skoda,Elroq,/used-cars/skoda/elroq,40,https://www.carzone.ie/used-cars/skoda/elroq?make=skoda&model=Elroq&size=30,2
skoda,Enyaq,/used-cars/skoda/enyaq,104,https://www.carzone.ie/used-cars/skoda/enyaq?make=skoda&model=Enyaq&size=30,4
skoda,Enyaq iV,/used-cars/skoda/enyaq-iv,1,https://www.carzone.ie/used-cars/skoda/enyaq-iv?make=skoda&model=Enyaq%20iV&size=30,1
skoda,Fabia,/used-cars/skoda/fabia,197,https://www.carzone.ie/used-cars/skoda/fabia?make=skoda&model=Fabia&size=30,7
skoda,Kamiq,/used-cars/skoda/kamiq,168,https://www.carzone.ie/used-cars/skoda/kamiq?make=skoda&model=Kamiq&size=30,6
skoda,Karoq,/used-cars/skoda/karoq,207,https://www.carzone.ie/used-cars/skoda/karoq?make=skoda&model=Karoq&size=30,7
skoda,Kodiaq,/used-cars/skoda/kodiaq,381,https://www.carzone.ie/used-cars/skoda/kodiaq?make=skoda&model=Kodiaq&size=30,13
skoda,Octavia,/used-cars/skoda/octavia,575,https://www.carzone.ie/used-cars/skoda/octavia?make=skoda&model=Octavia&size=30,20
skoda,Rapid,/used-cars/skoda/rapid,21,https://www.carzone.ie/used-cars/skoda/rapid?make=skoda&model=Rapid&size=30,1
skoda,Scala,/used-cars/skoda/scala,132,https://www.carzone.ie/used-cars/skoda/scala?make=skoda&model=Scala&size=30,5
skoda,Superb,/used-cars/skoda/superb,347,https://www.carzone.ie/used-cars/skoda/superb?make=skoda&model=Superb&size=30,12
skoda,Yeti,/used-cars/skoda/yeti,2,https://www.carzone.ie/used-cars/skoda/yeti?make=skoda&model=Yeti&size=30,1
suzuki,Alto,/used-cars/suzuki/alto,5,https://www.carzone.ie/used-cars/suzuki/alto?make=suzuki&model=Alto&size=30,1
suzuki,Baleno,/used-cars/suzuki/baleno,3,https://www.carzone.ie/used-cars/suzuki/baleno?make=suzuki&model=Baleno&size=30,1
suzuki,Carry Kai,/used-cars/suzuki/carry-kai,1,https://www.carzone.ie/used-cars/suzuki/carry-kai?make=suzuki&model=Carry%20Kai&size=30,1
suzuki,Celerio,/used-cars/suzuki/celerio,3,https://www.carzone.ie/used-cars/suzuki/celerio?make=suzuki&model=Celerio&size=30,1
suzuki,Ignis,/used-cars/suzuki/ignis,34,https://www.carzone.ie/used-cars/suzuki/ignis?make=suzuki&model=Ignis&size=30,2
suzuki,Jimny,/used-cars/suzuki/jimny,4,https://www.carzone.ie/used-cars/suzuki/jimny?make=suzuki&model=Jimny&size=30,1
suzuki,S-CROSS,/used-cars/suzuki/s-cross,6,https://www.carzone.ie/used-cars/suzuki/s-cross?make=suzuki&model=S-CROSS&size=30,1
suzuki,Splash,/used-cars/suzuki/splash,1,https://www.carzone.ie/used-cars/suzuki/splash?make=suzuki&model=Splash&size=30,1
suzuki,Swace,/used-cars/suzuki/swace,21,https://www.carzone.ie/used-cars/suzuki/swace?make=suzuki&model=Swace&size=30,1
suzuki,Swift,/used-cars/suzuki/swift,184,https://www.carzone.ie/used-cars/suzuki/swift?make=suzuki&model=Swift&size=30,7
suzuki,SX4,/used-cars/suzuki/sx4,13,https://www.carzone.ie/used-cars/suzuki/sx4?make=suzuki&model=SX4&size=30,1
suzuki,SX4 S-Cross,/used-cars/suzuki/sx4-s-cross,61,https://www.carzone.ie/used-cars/suzuki/sx4-s-cross?make=suzuki&model=SX4%20S-Cross&size=30,3
suzuki,Vitara,/used-cars/suzuki/vitara,194,https://www.carzone.ie/used-cars/suzuki/vitara?make=suzuki&model=Vitara&size=30,7
tesla,Model 3,/used-cars/tesla/model-3,73,https://www.carzone.ie/used-cars/tesla/model-3?make=tesla&model=Model%203&size=30,3
tesla,Model S,/used-cars/tesla/model-s,16,https://www.carzone.ie/used-cars/tesla/model-s?make=tesla&model=Model%20S&size=30,1
tesla,Model X,/used-cars/tesla/model-x,7,https://www.carzone.ie/used-cars/tesla/model-x?make=tesla&model=Model%20X&size=30,1
tesla,Model Y,/used-cars/tesla/model-y,43,https://www.carzone.ie/used-cars/tesla/model-y?make=tesla&model=Model%20Y&size=30,2
toyota,Alphard,/used-cars/toyota/alphard,3,https://www.carzone.ie/used-cars/toyota/alphard?make=toyota&model=Alphard&size=30,1
toyota,Aqua,/used-cars/toyota/aqua,78,https://www.carzone.ie/used-cars/toyota/aqua?make=toyota&model=Aqua&size=30,3
toyota,Auris,/used-cars/toyota/auris,144,https://www.carzone.ie/used-cars/toyota/auris?make=toyota&model=Auris&size=30,5
toyota,Auris Van,/used-cars/toyota/auris-van,3,https://www.carzone.ie/used-cars/toyota/auris-van?make=toyota&model=Auris%20Van&size=30,1
toyota,Avensis,/used-cars/toyota/avensis,64,https://www.carzone.ie/used-cars/toyota/avensis?make=toyota&model=Avensis&size=30,3
toyota,Aygo,/used-cars/toyota/aygo,36,https://www.carzone.ie/used-cars/toyota/aygo?make=toyota&model=Aygo&size=30,2
toyota,Aygo X,/used-cars/toyota/aygo-x,43,https://www.carzone.ie/used-cars/toyota/aygo-x?make=toyota&model=Aygo%20X&size=30,2
toyota,bZ4X,/used-cars/toyota/bz4x,50,https://www.carzone.ie/used-cars/toyota/bz4x?make=toyota&model=bZ4X&size=30,2
toyota,C-HR,/used-cars/toyota/c-hr,717,https://www.carzone.ie/used-cars/toyota/c-hr?make=toyota&model=C-HR&size=30,24
toyota,Camry,/used-cars/toyota/camry,111,https://www.carzone.ie/used-cars/toyota/camry?make=toyota&model=Camry&size=30,4
toyota,Celsior,/used-cars/toyota/celsior,1,https://www.carzone.ie/used-cars/toyota/celsior?make=toyota&model=Celsior&size=30,1
toyota,Century,/used-cars/toyota/century,1,https://www.carzone.ie/used-cars/toyota/century?make=toyota&model=Century&size=30,1
toyota,Corolla,/used-cars/toyota/corolla,871,https://www.carzone.ie/used-cars/toyota/corolla?make=toyota&model=Corolla&size=30,30
toyota,Corolla Cross,/used-cars/toyota/corolla-cross,46,https://www.carzone.ie/used-cars/toyota/corolla-cross?make=toyota&model=Corolla%20Cross&size=30,2
toyota,Crown,/used-cars/toyota/crown,1,https://www.carzone.ie/used-cars/toyota/crown?make=toyota&model=Crown&size=30,1
toyota,Dyna,/used-cars/toyota/dyna,2,https://www.carzone.ie/used-cars/toyota/dyna?make=toyota&model=Dyna&size=30,1
toyota,Estima,/used-cars/toyota/estima,9,https://www.carzone.ie/used-cars/toyota/estima?make=toyota&model=Estima&size=30,1
toyota,GT86,/used-cars/toyota/gt86,3,https://www.carzone.ie/used-cars/toyota/gt86?make=toyota&model=GT86&size=30,1
toyota,Harrier,/used-cars/toyota/harrier,1,https://www.carzone.ie/used-cars/toyota/harrier?make=toyota&model=Harrier&size=30,1
toyota,Highlander,/used-cars/toyota/highlander,11,https://www.carzone.ie/used-cars/toyota/highlander?make=toyota&model=Highlander&size=30,1
toyota,Hilux,/used-cars/toyota/hilux,57,https://www.carzone.ie/used-cars/toyota/hilux?make=toyota&model=Hilux&size=30,2
toyota,Landcruiser,/used-cars/toyota/landcruiser,46,https://www.carzone.ie/used-cars/toyota/landcruiser?make=toyota&model=Landcruiser&size=30,2
toyota,Levin,/used-cars/toyota/levin,1,https://www.carzone.ie/used-cars/toyota/levin?make=toyota&model=Levin&size=30,1
toyota,Noah,/used-cars/toyota/noah,1,https://www.carzone.ie/used-cars/toyota/noah?make=toyota&model=Noah&size=30,1
toyota,Paseo,/used-cars/toyota/paseo,1,https://www.carzone.ie/used-cars/toyota/paseo?make=toyota&model=Paseo&size=30,1
toyota,Passo,/used-cars/toyota/passo,4,https://www.carzone.ie/used-cars/toyota/passo?make=toyota&model=Passo&size=30,1
toyota,Prius,/used-cars/toyota/prius,159,https://www.carzone.ie/used-cars/toyota/prius?make=toyota&model=Prius&size=30,6
toyota,Prius Alpha,/used-cars/toyota/prius-alpha,27,https://www.carzone.ie/used-cars/toyota/prius-alpha?make=toyota&model=Prius%20Alpha&size=30,1
toyota,Prius+,/used-cars/toyota/prius-plus,15,https://www.carzone.ie/used-cars/toyota/prius-plus?make=toyota&model=Prius%2B&size=30,1
toyota,Proace Verso,/used-cars/toyota/proace-verso,3,https://www.carzone.ie/used-cars/toyota/proace-verso?make=toyota&model=Proace%20Verso&size=30,1
toyota,Rav4,/used-cars/toyota/rav4,357,https://www.carzone.ie/used-cars/toyota/rav4?make=toyota&model=Rav4&size=30,12
toyota,Sienta,/used-cars/toyota/sienta,13,https://www.carzone.ie/used-cars/toyota/sienta?make=toyota&model=Sienta&size=30,1
toyota,Starlet,/used-cars/toyota/starlet,1,https://www.carzone.ie/used-cars/toyota/starlet?make=toyota&model=Starlet&size=30,1
toyota,Vellfire,/used-cars/toyota/vellfire,3,https://www.carzone.ie/used-cars/toyota/vellfire?make=toyota&model=Vellfire&size=30,1
toyota,Verso,/used-cars/toyota/verso,15,https://www.carzone.ie/used-cars/toyota/verso?make=toyota&model=Verso&size=30,1
toyota,Verso-S,/used-cars/toyota/verso-s,2,https://www.carzone.ie/used-cars/toyota/verso-s?make=toyota&model=Verso-S&size=30,1
toyota,Vitz,/used-cars/toyota/vitz,57,https://www.carzone.ie/used-cars/toyota/vitz?make=toyota&model=Vitz&size=30,2
toyota,Yaris,/used-cars/toyota/yaris,627,https://www.carzone.ie/used-cars/toyota/yaris?make=toyota&model=Yaris&size=30,21
toyota,Yaris Cross,/used-cars/toyota/yaris-cross,178,https://www.carzone.ie/used-cars/toyota/yaris-cross?make=toyota&model=Yaris%20Cross&size=30,6
volkswagen,Amarok,/used-cars/volkswagen/amarok,48,https://www.carzone.ie/used-cars/volkswagen/amarok?make=volkswagen&model=Amarok&size=30,2
volkswagen,Arteon,/used-cars/volkswagen/arteon,112,https://www.carzone.ie/used-cars/volkswagen/arteon?make=volkswagen&model=Arteon&size=30,4
volkswagen,Beetle,/used-cars/volkswagen/beetle,75,https://www.carzone.ie/used-cars/volkswagen/beetle?make=volkswagen&model=Beetle&size=30,3
volkswagen,Caddy,/used-cars/volkswagen/caddy,163,https://www.carzone.ie/used-cars/volkswagen/caddy?make=volkswagen&model=Caddy&size=30,6
volkswagen,Caddy Maxi,/used-cars/volkswagen/caddy-maxi,15,https://www.carzone.ie/used-cars/volkswagen/caddy-maxi?make=volkswagen&model=Caddy%20Maxi&size=30,1
volkswagen,Caddy Maxi Life,/used-cars/volkswagen/caddy-maxi-life,19,https://www.carzone.ie/used-cars/volkswagen/caddy-maxi-life?make=volkswagen&model=Caddy%20Maxi%20Life&size=30,1
volkswagen,California,/used-cars/volkswagen/california,2,https://www.carzone.ie/used-cars/volkswagen/california?make=volkswagen&model=California&size=30,1
volkswagen,Caravelle,/used-cars/volkswagen/caravelle,2,https://www.carzone.ie/used-cars/volkswagen/caravelle?make=volkswagen&model=Caravelle&size=30,1
volkswagen,CC,/used-cars/volkswagen/cc,33,https://www.carzone.ie/used-cars/volkswagen/cc?make=volkswagen&model=CC&size=30,2
volkswagen,E-Golf,/used-cars/volkswagen/e-golf,6,https://www.carzone.ie/used-cars/volkswagen/e-golf?make=volkswagen&model=E-Golf&size=30,1
volkswagen,e-up!,/used-cars/volkswagen/e-up,10,https://www.carzone.ie/used-cars/volkswagen/e-up?make=volkswagen&model=e-up%21&size=30,1
volkswagen,Golf,/used-cars/volkswagen/golf,1598,https://www.carzone.ie/used-cars/volkswagen/golf?make=volkswagen&model=Golf&size=30,54
volkswagen,Golf Plus,/used-cars/volkswagen/golf-plus,4,https://www.carzone.ie/used-cars/volkswagen/golf-plus?make=volkswagen&model=Golf%20Plus&size=30,1
volkswagen,Golf SV,/used-cars/volkswagen/golf-sv,3,https://www.carzone.ie/used-cars/volkswagen/golf-sv?make=volkswagen&model=Golf%20SV&size=30,1
volkswagen,ID.3,/used-cars/volkswagen/id-3,189,https://www.carzone.ie/used-cars/volkswagen/id-3?make=volkswagen&model=ID.3&size=30,7
volkswagen,ID.4,/used-cars/volkswagen/id-4,208,https://www.carzone.ie/used-cars/volkswagen/id-4?make=volkswagen&model=ID.4&size=30,7
volkswagen,ID.5,/used-cars/volkswagen/id-5,50,https://www.carzone.ie/used-cars/volkswagen/id-5?make=volkswagen&model=ID.5&size=30,2
volkswagen,ID.7,/used-cars/volkswagen/id-7,88,https://www.carzone.ie/used-cars/volkswagen/id-7?make=volkswagen&model=ID.7&size=30,3
volkswagen,ID.Buzz,/used-cars/volkswagen/id-buzz,23,https://www.carzone.ie/used-cars/volkswagen/id-buzz?make=volkswagen&model=ID.Buzz&size=30,1
volkswagen,Jetta,/used-cars/volkswagen/jetta,29,https://www.carzone.ie/used-cars/volkswagen/jetta?make=volkswagen&model=Jetta&size=30,1
volkswagen,Multivan,/used-cars/volkswagen/multivan,18,https://www.carzone.ie/used-cars/volkswagen/multivan?make=volkswagen&model=Multivan&size=30,1
volkswagen,Passat,/used-cars/volkswagen/passat,386,https://www.carzone.ie/used-cars/volkswagen/passat?make=volkswagen&model=Passat&size=30,13
volkswagen,Passat CC,/used-cars/volkswagen/passat-cc,6,https://www.carzone.ie/used-cars/volkswagen/passat-cc?make=volkswagen&model=Passat%20CC&size=30,1
volkswagen,Polo,/used-cars/volkswagen/polo,888,https://www.carzone.ie/used-cars/volkswagen/polo?make=volkswagen&model=Polo&size=30,30
volkswagen,Scirocco,/used-cars/volkswagen/scirocco,22,https://www.carzone.ie/used-cars/volkswagen/scirocco?make=volkswagen&model=Scirocco&size=30,1
volkswagen,Sharan,/used-cars/volkswagen/sharan,35,https://www.carzone.ie/used-cars/volkswagen/sharan?make=volkswagen&model=Sharan&size=30,2
volkswagen,T-Cross,/used-cars/volkswagen/t-cross,223,https://www.carzone.ie/used-cars/volkswagen/t-cross?make=volkswagen&model=T-Cross&size=30,8
volkswagen,T-Roc,/used-cars/volkswagen/t-roc,399,https://www.carzone.ie/used-cars/volkswagen/t-roc?make=volkswagen&model=T-Roc&size=30,14
volkswagen,Taigo,/used-cars/volkswagen/taigo,135,https://www.carzone.ie/used-cars/volkswagen/taigo?make=volkswagen&model=Taigo&size=30,5
volkswagen,Tayron,/used-cars/volkswagen/tayron,47,https://www.carzone.ie/used-cars/volkswagen/tayron?make=volkswagen&model=Tayron&size=30,2
volkswagen,Tiguan,/used-cars/volkswagen/tiguan,586,https://www.carzone.ie/used-cars/volkswagen/tiguan?make=volkswagen&model=Tiguan&size=30,20
volkswagen,Tiguan Allspace,/used-cars/volkswagen/tiguan-allspace,114,https://www.carzone.ie/used-cars/volkswagen/tiguan-allspace?make=volkswagen&model=Tiguan%20Allspace&size=30,4
volkswagen,Touareg,/used-cars/volkswagen/touareg,79,https://www.carzone.ie/used-cars/volkswagen/touareg?make=volkswagen&model=Touareg&size=30,3
volkswagen,Touran,/used-cars/volkswagen/touran,106,https://www.carzone.ie/used-cars/volkswagen/touran?make=volkswagen&model=Touran&size=30,4
volkswagen,Transporter Kombi,/used-cars/volkswagen/transporter-kombi,7,https://www.carzone.ie/used-cars/volkswagen/transporter-kombi?make=volkswagen&model=Transporter%20Kombi&size=30,1
volkswagen,up!,/used-cars/volkswagen/up,95,https://www.carzone.ie/used-cars/volkswagen/up?make=volkswagen&model=up%21&size=30,4
volvo,C30,/used-cars/volvo/c30,3,https://www.carzone.ie/used-cars/volvo/c30?make=volvo&model=C30&size=30,1
volvo,C40,/used-cars/volvo/c40,21,https://www.carzone.ie/used-cars/volvo/c40?make=volvo&model=C40&size=30,1
volvo,EC40,/used-cars/volvo/ec40,3,https://www.carzone.ie/used-cars/volvo/ec40?make=volvo&model=EC40&size=30,1
volvo,EX30,/used-cars/volvo/ex30,42,https://www.carzone.ie/used-cars/volvo/ex30?make=volvo&model=EX30&size=30,2
volvo,EX40,/used-cars/volvo/ex40,6,https://www.carzone.ie/used-cars/volvo/ex40?make=volvo&model=EX40&size=30,1
volvo,EX90,/used-cars/volvo/ex90,21,https://www.carzone.ie/used-cars/volvo/ex90?make=volvo&model=EX90&size=30,1
volvo,S40,/used-cars/volvo/s40,7,https://www.carzone.ie/used-cars/volvo/s40?make=volvo&model=S40&size=30,1
volvo,S60,/used-cars/volvo/s60,31,https://www.carzone.ie/used-cars/volvo/s60?make=volvo&model=S60&size=30,2
volvo,S80,/used-cars/volvo/s80,4,https://www.carzone.ie/used-cars/volvo/s80?make=volvo&model=S80&size=30,1
volvo,S90,/used-cars/volvo/s90,22,https://www.carzone.ie/used-cars/volvo/s90?make=volvo&model=S90&size=30,1
volvo,V40,/used-cars/volvo/v40,109,https://www.carzone.ie/used-cars/volvo/v40?make=volvo&model=V40&size=30,4
volvo,V40 Cross Country,/used-cars/volvo/v40-cross-country,1,https://www.carzone.ie/used-cars/volvo/v40-cross-country?make=volvo&model=V40%20Cross%20Country&size=30,1
volvo,V50,/used-cars/volvo/v50,2,https://www.carzone.ie/used-cars/volvo/v50?make=volvo&model=V50&size=30,1
volvo,V60,/used-cars/volvo/v60,45,https://www.carzone.ie/used-cars/volvo/v60?make=volvo&model=V60&size=30,2
volvo,V60 CROSS COUNTRY,/used-cars/volvo/v60-cross-country,2,https://www.carzone.ie/used-cars/volvo/v60-cross-country?make=volvo&model=V60%20CROSS%20COUNTRY&size=30,1
volvo,V70,/used-cars/volvo/v70,1,https://www.carzone.ie/used-cars/volvo/v70?make=volvo&model=V70&size=30,1
volvo,V90,/used-cars/volvo/v90,12,https://www.carzone.ie/used-cars/volvo/v90?make=volvo&model=V90&size=30,1
volvo,XC40,/used-cars/volvo/xc40,120,https://www.carzone.ie/used-cars/volvo/xc40?make=volvo&model=XC40&size=30,4
volvo,XC60,/used-cars/volvo/xc60,223,https://www.carzone.ie/used-cars/volvo/xc60?make=volvo&model=XC60&size=30,8
